student_pk,person_uid,profile_academic_year,profile_academic_year_desc,profile_academic_period_desc,profile_college,profile_college_desc,profile_residence,profile_residence_desc,profile_high_school_percentile,profile_highest_sat_math,profile_highest_sat_writing,profile_highest_sat_crit_read,profile_highest_act_english,profile_highest_act_math,profile_highest_act_reading,profile_highest_act_sci_reason,profile_highest_act_composite,profile_highest_act_englwrit
4164,1495701,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,,530,470,500,,,,,,
5376,1517483,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,91,,,,35,29,32,30,31,32
712,1468498,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,R,Resident,64,490,590,600,22,23,23,22,23,
1376,1387866,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,91,510,530,560,,,,,,
1882,1371082,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,,650,580,720,,,,,,
6785,1568794,2016,Fall 2015,Fall 2015,LA,College of Liberal Arts,N,Non-Resident,,470,410,520,,,,,,
1830,1396562,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,N,Non-Resident,,,,,35,30,33,28,31,32
6522,1495095,2016,Academic Year 2015-2016,Fall 2015,IE,School of Industrial Engr,N,Non-Resident,,,,,26,31,22,25,26,24
1781,1465331,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,N,Non-Resident,,,,,34,33,30,32,32,32
6244,1502854,2016,Academic Year 2015-2016,Fall 2015,AB,School of Agr and Bio Engr,N,Non-Resident,,640,580,670,24,28,30,25,27,23
6805,1536420,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,N,Non-Resident,88,600,600,620,28,27,34,27,28,26
1494,1433293,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,R,Resident,,,,,29,35,32,35,33,26
3933,1500918,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,F,Foreign,,790,570,540,29,34,24,29,29,27
1387,1432569,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,N,Non-Resident,82,,,,30,28,25,26,27,28
3094,1500238,2016,Academic Year 2015-2016,Fall 2015,IE,School of Industrial Engr,N,Non-Resident,,670,630,620,24,35,28,29,29,
1451,1466788,2016,Academic Year 2015-2016,Fall 2015,AB,School of Agr and Bio Engr,N,Non-Resident,99,,,,36,32,33,26,32,34
2025,1451238,2016,Academic Year 2015-2016,Fall 2015,AB,School of Agr and Bio Engr,R,Resident,97,610,550,540,19,27,23,24,23,20
319,1491631,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,,510,470,490,16,20,22,20,20,18
4864,1489926,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,N,Non-Resident,,,,,36,34,33,34,34,32
1641,1497952,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,88,580,540,590,23,26,26,25,25,23
6214,1522775,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,76,620,480,530,,,,,,
5231,1491204,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,,560,520,550,,,,,,
4954,1494501,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,59,470,460,470,,,,,,
731,1461965,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,58,,,,22,19,23,25,22,22
850,1463708,2016,Academic Year 2015-2016,Fall 2015,MS,School of Materials Engr,N,Non-Resident,,,,,28,30,31,34,30,24
5300,1508411,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,F,Foreign,,800,590,530,,,,,,
6606,1569432,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,N,Non-Resident,85,510,420,470,,,,,,
6205,1513933,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,N,Non-Resident,92,620,560,620,25,28,30,32,29,25
5893,1513551,2016,Academic Year 2015-2016,Fall 2015,IE,School of Industrial Engr,N,Non-Resident,,800,700,670,31,35,32,28,32,29
5459,1491163,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,R,Resident,,540,600,600,,,,,,
4569,1453703,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,N,Non-Resident,,500,600,660,32,29,31,29,29,30
2020,1460532,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,N,Non-Resident,95,660,580,550,30,32,28,27,29,30
5181,1502808,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,N,Non-Resident,,,,,26,33,29,30,30,27
2248,1445000,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,,560,440,420,18,27,18,22,21,18
3935,1488789,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,N,Non-Resident,,,,,27,31,23,28,26,27
2535,1392554,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,R,Resident,76,460,490,550,24,20,27,22,23,22
5492,1523231,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,F,Foreign,,740,650,520,,,,,,
5787,1553009,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,F,Foreign,,630,540,560,,,,,,
6829,1497644,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,N,Non-Resident,74,630,670,620,29,25,24,35,28,27
4378,1507050,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,F,Foreign,,800,660,460,,,,,,
3245,1473517,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,76,500,430,480,,,,,,
6592,1519167,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,N,Non-Resident,,670,530,560,,,,,,
644,1511136,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,F,Foreign,,800,640,480,,,,,,
676,1489117,2016,Academic Year 2015-2016,Fall 2015,CH,School of Chemical Engineering,N,Non-Resident,98,,,,32,35,32,31,33,30
6562,1546353,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,R,Resident,99,800,650,670,,,,,,
5461,1492889,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,78,520,440,520,,,,,,
6466,1510785,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,,550,520,480,23,25,23,22,23,22
3515,1497333,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,N,Non-Resident,,,,,35,35,33,35,35,31
3237,1464858,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,,,,,32,25,32,33,31,29
5362,1489872,2016,Academic Year 2015-2016,Fall 2015,IE,School of Industrial Engr,F,Foreign,,650,660,600,,,,,,
4257,1502397,2016,Academic Year 2015-2016,Fall 2015,EU,College of Education,R,Resident,65,460,450,590,,,,,,
3727,1499584,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,,580,580,720,,,,,,
3098,1493750,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,N,Non-Resident,99,,,,35,36,35,32,34,31
2250,1460938,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,94,600,490,580,21,28,27,23,25,21
336,1507396,2016,Academic Year 2015-2016,Fall 2015,IE,School of Industrial Engr,R,Resident,,740,580,630,27,32,31,29,30,
5386,1511274,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,F,Foreign,,630,590,500,,,,,,
594,1470714,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,,660,500,550,,,,,,
2692,1459480,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,91,630,700,620,34,27,30,26,29,32
1423,1334652,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,100,760,710,580,36,36,34,34,35,33
5126,1499701,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,N,Non-Resident,,,,,33,32,27,28,30,30
439,1478311,2016,Academic Year 2015-2016,Fall 2015,PP,Pre-Pharmacy,R,Resident,,630,580,520,23,26,29,24,26,23
5048,1487160,2016,Academic Year 2015-2016,Fall 2015,EU,College of Education,R,Resident,,,,,20,23,23,21,21,21
6160,1531754,2016,Academic Year 2015-2016,Fall 2015,E,First Year Engineering,F,Foreign,,740,740,620,,,,,,
3492,1500411,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,N,Non-Resident,89,,,,28,25,25,27,26,26
2010,1433324,2016,Academic Year 2015-2016,Fall 2015,PC,College of Pharmacy,R,Resident,90,680,410,550,24,29,24,26,25,18
5745,1510541,2016,Academic Year 2015-2016,Fall 2015,E,First Year Engineering,N,Non-Resident,,,,,36,34,28,28,32,32
5701,1471684,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,,,,,28,32,34,27,30,25
5824,1523244,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,F,Foreign,,770,610,530,,,,,,
5870,1506095,2016,Academic Year 2015-2016,Fall 2015,PC,College of Pharmacy,R,Resident,,510,540,520,,,,,,
3062,1465950,2016,Academic Year 2015-2016,Fall 2015,CH,School of Chemical Engineering,N,Non-Resident,99,,,,35,34,34,36,35,31
874,1432903,2016,Academic Year 2015-2016,Fall 2015,PP,Pre-Pharmacy,R,Resident,,720,660,690,36,35,36,35,35,32
4676,1490112,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,,680,590,580,28,29,26,24,25,26
3354,1392549,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,86,630,510,560,,,,,,
5000,1509844,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,F,Foreign,,660,530,500,,,,,,
5018,1486184,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,,450,440,460,,,,,,
5542,1491336,2016,Academic Year 2015-2016,Fall 2015,IE,School of Industrial Engr,R,Resident,98,770,650,560,25,30,28,25,27,25
5177,1493385,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,,,,,23,25,25,23,24,23
3373,1511180,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,F,Foreign,22,,,,26,33,20,29,27,25
5825,1514681,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,F,Foreign,,700,540,440,,,,,,
3664,1513090,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,F,Foreign,,710,550,530,24,35,23,23,26,23
657,1510228,2016,Academic Year 2015-2016,Fall 2015,PP,Pre-Pharmacy,R,Resident,,510,550,540,25,17,24,24,23,23
3603,1542198,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,F,Foreign,,620,600,560,,,,,,
4915,1472590,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,52,490,510,560,,,,,,
1735,1453660,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,R,Resident,83,,,,31,29,32,29,30,29
1363,1479111,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,N,Non-Resident,98,650,690,740,34,28,35,33,32,31
1876,1383800,2016,Academic Year 2015-2016,Fall 2015,CE,School of Civil Engineering,R,Resident,92,690,720,650,35,30,31,32,32,31
4894,1505256,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,R,Resident,86,510,550,540,,,,,,
3775,1537507,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,F,Foreign,,,,,,,,,,
2133,1460470,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,27,590,650,620,,,,,,
1529,1461026,2016,Academic Year 2015-2016,Fall 2015,PP,Pre-Pharmacy,R,Resident,99,640,610,670,32,31,32,31,32,27
2782,1464235,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,,630,680,640,29,30,22,28,27,27
4474,1462494,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,95,,,,24,27,28,25,26,23
3854,1509430,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,N,Non-Resident,78,,,,22,26,26,25,24,22
2148,1510422,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,F,Foreign,,790,690,630,,,,,,
3124,1533326,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,F,Foreign,,670,580,560,,,,,,
856,1386092,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,95,580,470,580,,,,,,
1382,1434420,2016,Academic Year 2015-2016,Fall 2015,E,First Year Engineering,R,Resident,95,630,630,580,30,28,32,28,30,28
6123,1541247,2016,Academic Year 2015-2016,Fall 2015,E,First Year Engineering,R,Resident,85,,,,28,25,34,30,28,28
4748,1501492,2016,Academic Year 2015-2016,Fall 2015,AB,School of Agr and Bio Engr,N,Non-Resident,,770,770,650,,,,,,
1711,1373068,2016,Academic Year 2015-2016,Fall 2015,E,First Year Engineering,N,Non-Resident,96,,,,35,34,33,36,35,31
4773,1504877,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,N,Non-Resident,78,560,670,720,27,27,34,27,29,28
1124,1460583,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,96,570,590,490,,,,,,
2126,1473260,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,R,Resident,96,660,560,630,,,,,,
1078,1474671,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,75,,,,31,23,29,23,27,29
4710,1472643,2016,Academic Year 2015-2016,Fall 2015,V,Veterinary Technology,R,Resident,,570,450,490,,,,,,
6541,1543535,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,N,Non-Resident,,,,,25,34,22,25,27,24
762,1507657,2016,Academic Year 2015-2016,Fall 2015,CE,School of Civil Engineering,N,Non-Resident,,,,,35,32,29,32,31,32
4612,1501399,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,R,Resident,,610,640,640,31,26,29,23,27,28
1362,1477083,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,R,Resident,,500,540,580,,,,,,
3929,1502481,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,N,Non-Resident,89,,,,33,32,30,32,32,30
2694,1460357,2016,Academic Year 2015-2016,Fall 2015,EU,College of Education,R,Resident,76,570,650,700,,,,,,
3748,1515157,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,,520,460,470,,,,,,
5493,1511995,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,N,Non-Resident,,,,,30,31,28,26,28,26
3453,1491324,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,,470,540,490,,,,,,
1502,1460939,2016,Academic Year 2015-2016,Fall 2015,PC,College of Pharmacy,R,Resident,94,520,420,580,21,26,24,26,24,
1993,1387988,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,76,620,480,510,,,,,,
60,1386070,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,,630,660,580,,,,,,
3855,1451430,2016,Academic Year 2015-2016,Fall 2015,IE,School of Industrial Engr,R,Resident,,640,630,650,35,31,35,31,32,31
875,1474704,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,,,,,23,26,26,24,25,21
4091,1505136,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,N,Non-Resident,,,,,25,30,24,27,27,24
4419,1505839,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,98,750,580,680,29,34,33,33,32,28
5981,1506507,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,36,450,360,350,13,19,27,22,20,14
3626,1472761,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,62,530,500,520,,,,,,
1907,1472995,2016,Academic Year 2015-2016,Fall 2015,AE,School of Aero and Astro Engr,N,Non-Resident,96,700,560,690,27,31,34,35,32,24
4178,1496207,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,N,Non-Resident,89,770,620,640,31,34,34,36,34,29
6595,1548057,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,N,Non-Resident,,,,,22,28,23,25,25,22
300,1511381,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,F,Foreign,,690,560,510,,,,,,
3538,1493533,2016,Academic Year 2015-2016,Fall 2015,BE,School of Biomedical Engr,N,Non-Resident,,,,,32,31,32,34,32,29
6679,1527412,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,,710,630,740,33,34,33,34,33,30
6655,1541955,2016,Academic Year 2015-2016,Fall 2015,LA,College of Liberal Arts,F,Foreign,,600,580,590,,,,,,
1118,1453685,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,94,510,560,550,25,24,24,25,25,24
1701,1468997,2016,Academic Year 2015-2016,Fall 2015,CH,School of Chemical Engineering,R,Resident,99,680,730,690,33,33,34,30,33,
2407,1539008,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,F,Foreign,,800,540,460,,,,,,
6405,1522816,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,F,Foreign,,760,610,680,,,,,,
6625,1549428,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,N,Non-Resident,79,560,550,480,,,,,,
5877,1523013,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,F,Foreign,,630,520,520,,,,,,
223,1512537,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,89,600,650,650,34,28,32,25,30,32
898,1472078,2016,Academic Year 2015-2016,Fall 2015,BE,School of Biomedical Engr,R,Resident,100,800,690,580,26,34,31,31,31,25
1521,1472797,2016,Academic Year 2015-2016,Fall 2015,CE,School of Civil Engineering,N,Non-Resident,83,660,570,590,26,26,27,25,26,
4109,1510772,2016,Academic Year 2015-2016,Fall 2015,AE,School of Aero and Astro Engr,N,Non-Resident,,,,,26,30,30,33,30,25
2377,1511693,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,,580,670,570,,,,,,
1488,1387484,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,86,580,460,630,,,,,,
1944,1445240,2016,Academic Year 2015-2016,Fall 2015,EC,School of Elec & Computer Engr,N,Non-Resident,96,,,,32,33,33,34,31,28
2345,1453955,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,99,630,660,730,35,27,35,26,31,31
5275,1489550,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,87,690,510,550,,,,,,
1294,1473150,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,,520,490,560,,,,,,
4315,1503944,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,95,590,520,630,,,,,,
1847,1460498,2016,Academic Year 2015-2016,Fall 2015,PP,Pre-Pharmacy,R,Resident,,470,560,530,,,,,,
434,1511543,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,F,Foreign,,800,660,600,,,,,,
2571,1468439,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,R,Resident,,540,560,520,23,23,27,25,25,23
445,1509717,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,67,,,,24,27,19,21,23,22
634,1468979,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,96,620,500,600,,,,,,
1302,1512960,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,F,Foreign,,750,580,470,,,,,,
6619,1535754,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,F,Foreign,,790,620,530,,,,,,
6323,1543395,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,N,Non-Resident,,,,,24,31,30,35,29,23
5659,1552660,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,F,Foreign,,690,490,530,,,,,,
2833,1463811,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,,,,,25,24,33,24,27,24
6166,1544821,2016,Academic Year 2015-2016,Fall 2015,M,School of Management,F,Foreign,,,,,,,,,,
5431,1493164,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,89,500,580,520,23,18,23,20,21,23
4398,1499203,2016,Academic Year 2015-2016,Fall 2015,E,First Year Engineering,N,Non-Resident,,,,,29,28,24,25,26,27
3342,1538875,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,N,Non-Resident,,740,800,710,,,,,,
860,1392531,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,R,Resident,77,560,460,550,26,25,30,24,26,
4012,1532311,2016,Academic Year 2015-2016,Fall 2015,E,First Year Engineering,F,Foreign,,800,590,600,,,,,,
857,1376020,2016,Academic Year 2015-2016,Fall 2015,A,College of Agriculture,R,Resident,72,580,540,590,21,26,26,25,25,19
1795,1472653,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,R,Resident,67,410,490,490,,,,,,
949,1460995,2016,Academic Year 2015-2016,Fall 2015,AB,School of Agr and Bio Engr,R,Resident,88,690,640,620,28,32,30,25,28,28
3347,1554220,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,N,Non-Resident,85,620,550,640,,,,,,
3482,1511586,2016,Academic Year 2015-2016,Fall 2015,US,Exploratory Studies,N,Non-Resident,,700,700,580,,,,,,
661,1498203,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,R,Resident,96,600,600,630,,,,,,
6099,1536792,2016,Academic Year 2015-2016,Fall 2015,S,College of Science,F,Foreign,,770,560,450,,,,,,
1250,1472504,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,R,Resident,,800,560,630,,,,,,
5032,1499834,2016,Academic Year 2015-2016,Fall 2015,E,First Year Engineering,N,Non-Resident,,,,,28,26,26,25,26,27
2716,1381267,2016,Academic Year 2015-2016,Fall 2015,HH,College of Health & Human Sci,R,Resident,87,,,,25,24,20,23,23,24
6202,1529784,2016,Academic Year 2015-2016,Fall 2015,PI,Polytechnic Institute,N,Non-Resident,70,,,,28,35,26,26,27,26
3201,1505404,2016,Academic Year 2015-2016,Fall 2015,ME,School of Mechanical Engr,N,Non-Resident,,,,,33,34,29,30,32,30
